Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
188,1,67.9062,0.0316,61.275,62.914,63.87,64.377,65.156,65.682,66.459,67.906,69.354,70.13,70.656,71.436,71.942,72.898,74.537
189,1,67.9583,0.03159,61.324,62.964,63.921,64.427,65.207,65.733,66.51,67.958,69.406,70.183,70.71,71.489,71.996,72.953,74.592
190,1,68.0101,0.03158,61.373,63.014,63.971,64.477,65.258,65.784,66.561,68.01,69.459,70.236,70.763,71.543,72.05,73.007,74.647
191,1,68.0618,0.03157,61.422,63.063,64.021,64.527,65.308,65.835,66.613,68.062,69.511,70.289,70.815,71.596,72.103,73.06,74.702
192,1,68.1133,0.03156,61.47,63.112,64.07,64.577,65.358,65.885,66.663,68.113,69.563,70.341,70.868,71.649,72.156,73.114,74.756
193,1,68.1647,0.03155,61.519,63.162,64.12,64.627,65.409,65.936,66.714,68.165,69.615,70.394,70.921,71.702,72.21,73.168,74.811
194,1,68.2158,0.03154,61.567,63.211,64.169,64.677,65.459,65.986,66.765,68.216,69.667,70.446,70.973,71.755,72.262,73.221,74.865
195,1,68.2669,0.03153,61.615,63.26,64.219,64.726,65.508,66.036,66.815,68.267,69.719,70.498,71.025,71.807,72.315,73.274,74.918
196,1,68.3177,0.03152,61.663,63.308,64.268,64.776,65.558,66.086,66.865,68.318,69.77,70.55,71.077,71.86,72.368,73.327,74.972
197,1,68.3685,0.03152,61.709,63.355,64.315,64.824,65.607,66.135,66.915,68.369,69.822,70.602,71.13,71.913,72.422,73.382,75.028
198,1,68.419,0.03151,61.757,63.404,64.364,64.873,65.656,66.185,66.965,68.419,69.873,70.653,71.182,71.965,72.474,73.434,75.081
199,1,68.4695,0.0315,61.805,63.452,64.413,64.922,65.705,66.234,67.015,68.47,69.924,70.705,71.234,72.017,72.526,73.487,75.134
200,1,68.5198,0.03149,61.852,63.5,64.462,64.971,65.755,66.283,67.064,68.52,69.975,70.756,71.285,72.069,72.578,73.539,75.188
201,1,68.5699,0.03148,61.899,63.548,64.51,65.019,65.804,66.333,67.114,68.57,70.026,70.807,71.336,72.12,72.63,73.592,75.24
202,1,68.6199,0.03147,61.947,63.596,64.558,65.068,65.852,66.382,67.163,68.62,70.076,70.858,71.387,72.172,72.681,73.644,75.293
203,1,68.6698,0.03147,61.992,63.642,64.605,65.115,65.9,66.43,67.212,68.67,70.127,70.91,71.439,72.224,72.734,73.697,75.348
204,1,68.7195,0.03146,62.039,63.69,64.653,65.163,65.949,66.479,67.261,68.72,70.178,70.96,71.49,72.276,72.786,73.749,75.4
205,1,68.7691,0.03145,62.086,63.738,64.701,65.212,65.997,66.528,67.31,68.769,70.228,71.011,71.541,72.327,72.837,73.8,75.453
206,1,68.8186,0.03144,62.132,63.785,64.749,65.26,66.046,66.576,67.359,68.819,70.278,71.061,71.591,72.377,72.888,73.852,75.505
207,1,68.8679,0.03144,62.177,63.831,64.796,65.306,66.093,66.624,67.407,68.868,70.328,71.112,71.643,72.429,72.94,73.905,75.559
208,1,68.9171,0.03143,62.223,63.878,64.843,65.354,66.141,66.672,67.456,68.917,70.378,71.162,71.693,72.48,72.991,73.956,75.611
209,1,68.9662,0.03142,62.27,63.925,64.891,65.402,66.189,66.72,67.505,68.966,70.428,71.212,71.743,72.53,73.042,74.007,75.662
210,1,69.0152,0.03141,62.316,63.972,64.938,65.45,66.237,66.768,67.553,69.015,70.477,71.262,71.793,72.581,73.092,74.058,75.714
211,1,69.0641,0.03141,62.36,64.018,64.984,65.496,66.284,66.816,67.601,69.064,70.527,71.312,71.844,72.632,73.144,74.111,75.768
212,1,69.1128,0.0314,62.407,64.064,65.031,65.543,66.332,66.864,67.649,69.113,70.577,71.362,71.894,72.682,73.194,74.161,75.819
213,1,69.1615,0.03139,62.453,64.111,65.078,65.591,66.379,66.911,67.697,69.162,70.626,71.412,71.944,72.732,73.245,74.212,75.87
214,1,69.21,0.03139,62.496,64.156,65.124,65.637,66.426,66.958,67.745,69.21,70.675,71.462,71.994,72.783,73.296,74.264,75.924
215,1,69.2584,0.03138,62.542,64.202,65.171,65.684,66.473,67.006,67.793,69.258,70.724,71.511,72.044,72.833,73.346,74.314,75.974
216,1,69.3067,0.03137,62.588,64.249,65.218,65.731,66.52,67.053,67.84,69.307,70.773,71.56,72.093,72.883,73.396,74.365,76.025
217,1,69.3549,0.03137,62.632,64.294,65.263,65.776,66.567,67.1,67.887,69.355,70.822,71.61,72.143,72.934,73.447,74.416,76.078
218,1,69.4031,0.03136,62.677,64.34,65.31,65.823,66.614,67.147,67.935,69.403,70.871,71.659,72.192,72.983,73.497,74.466,76.129
219,1,69.4511,0.03136,62.721,64.384,65.355,65.869,66.66,67.194,67.982,69.451,70.92,71.708,72.242,73.034,73.547,74.518,76.182
220,1,69.499,0.03135,62.766,64.43,65.401,65.915,66.707,67.241,68.029,69.499,70.969,71.757,72.291,73.083,73.597,74.568,76.232
221,1,69.5468,0.03134,62.811,64.476,65.447,65.962,66.754,67.288,68.077,69.547,71.017,71.806,72.34,73.132,73.646,74.617,76.282
222,1,69.5945,0.03134,62.854,64.521,65.492,66.007,66.799,67.334,68.123,69.595,71.066,71.855,72.39,73.182,73.697,74.668,76.335
223,1,69.6421,0.03133,62.9,64.566,65.538,66.053,66.846,67.381,68.17,69.642,71.114,71.903,72.438,73.231,73.746,74.718,76.385
224,1,69.6896,0.03133,62.942,64.61,65.583,66.098,66.891,67.427,68.217,69.69,71.162,71.953,72.488,73.281,73.796,74.769,76.437
225,1,69.737,0.03132,62.987,64.656,65.629,66.144,66.938,67.473,68.264,69.737,71.21,72.001,72.536,73.33,73.845,74.818,76.487
226,1,69.7844,0.03132,63.03,64.7,65.674,66.189,66.983,67.519,68.31,69.784,71.259,72.05,72.585,73.379,73.895,74.869,76.539
227,1,69.8316,0.03131,63.075,64.745,65.719,66.235,67.03,67.566,68.357,69.832,71.306,72.098,72.634,73.428,73.944,74.918,76.588
228,1,69.8787,0.03131,63.118,64.789,65.764,66.28,67.075,67.611,68.403,69.879,71.354,72.146,72.683,73.477,73.994,74.969,76.64
229,1,69.9258,0.0313,63.162,64.834,65.809,66.326,67.121,67.657,68.45,69.926,71.402,72.194,72.731,73.526,74.042,75.017,76.689
230,1,69.9728,0.0313,63.205,64.878,65.854,66.37,67.166,67.703,68.496,69.973,71.45,72.243,72.78,73.575,74.092,75.068,76.741
231,1,70.0197,0.03129,63.249,64.923,65.899,66.416,67.212,67.749,68.542,70.02,71.497,72.29,72.827,73.623,74.14,75.117,76.79
232,1,70.0665,0.03129,63.292,64.966,65.943,66.46,67.257,67.794,68.588,70.067,71.545,72.339,72.876,73.673,74.19,75.167,76.841
233,1,70.1132,0.03128,63.336,65.011,65.988,66.506,67.303,67.84,68.634,70.113,71.592,72.386,72.924,73.721,74.238,75.215,76.891
234,1,70.1599,0.03128,63.378,65.054,66.032,66.55,67.347,67.885,68.68,70.16,71.64,72.434,72.972,73.77,74.287,75.265,76.942
235,1,70.2064,0.03127,63.422,65.099,66.077,66.595,67.393,67.931,68.726,70.206,71.687,72.482,73.02,73.817,74.335,75.314,76.991
236,1,70.2529,0.03127,63.464,65.142,66.121,66.639,67.438,67.976,68.771,70.253,71.735,72.53,73.068,73.866,74.385,75.363,77.042
237,1,70.2994,0.03126,63.508,65.187,66.166,66.685,67.483,68.022,68.817,70.299,71.782,72.577,73.116,73.914,74.433,75.412,77.09
238,1,70.3457,0.03126,63.55,65.23,66.21,66.729,67.528,68.067,68.862,70.346,71.829,72.625,73.164,73.963,74.482,75.461,77.141
239,1,70.392,0.03126,63.592,65.273,66.253,66.773,67.572,68.111,68.908,70.392,71.876,72.673,73.212,74.011,74.531,75.511,77.192
240,1,70.4382,0.03125,63.636,65.317,66.298,66.818,67.617,68.157,68.954,70.438,71.923,72.72,73.259,74.059,74.578,75.559,77.24
241,1,70.4843,0.03125,63.678,65.36,66.342,66.861,67.662,68.201,68.999,70.484,71.97,72.767,73.307,74.107,74.627,75.608,77.291
242,1,70.5304,0.03125,63.719,65.403,66.385,66.905,67.706,68.246,69.044,70.53,72.017,72.815,73.355,74.156,74.676,75.658,77.342
243,1,70.5764,0.03124,63.763,65.447,66.43,66.95,67.751,68.291,69.089,70.576,72.064,72.862,73.402,74.203,74.723,75.706,77.39
244,1,70.6224,0.03124,63.805,65.49,66.473,66.993,67.795,68.336,69.134,70.622,72.11,72.909,73.45,74.251,74.772,75.755,77.44
245,1,70.6683,0.03123,63.848,65.534,66.517,67.038,67.84,68.381,69.18,70.668,72.157,72.956,73.497,74.298,74.819,75.802,77.488
246,1,70.7141,0.03123,63.89,65.577,66.561,67.082,67.884,68.425,69.225,70.714,72.204,73.003,73.544,74.347,74.868,75.852,77.539
247,1,70.7598,0.03123,63.931,65.619,66.604,67.125,67.928,68.469,69.269,70.76,72.25,73.05,73.592,74.395,74.916,75.901,77.589
248,1,70.8055,0.03122,63.974,65.663,66.648,67.169,67.973,68.514,69.315,70.806,72.296,73.097,73.638,74.442,74.963,75.948,77.637
249,1,70.8511,0.03122,64.016,65.705,66.691,67.213,68.016,68.559,69.359,70.851,72.343,73.144,73.686,74.489,75.011,75.997,77.687
250,1,70.8967,0.03122,64.057,65.748,66.734,67.256,68.06,68.603,69.404,70.897,72.39,73.191,73.733,74.537,75.06,76.046,77.737
251,1,70.9422,0.03122,64.098,65.79,66.777,67.299,68.104,68.647,69.448,70.942,72.436,73.238,73.781,74.585,75.108,76.095,77.786
252,1,70.9876,0.03121,64.141,65.834,66.821,67.343,68.148,68.691,69.493,70.988,72.482,73.284,73.827,74.632,75.155,76.142,77.834
253,1,71.033,0.03121,64.182,65.876,66.863,67.386,68.192,68.735,69.538,71.033,72.528,73.331,73.874,74.68,75.203,76.19,77.884
254,1,71.0783,0.03121,64.223,65.918,66.906,67.429,68.235,68.779,69.582,71.078,72.575,73.377,73.921,74.727,75.251,76.239,77.934
255,1,71.1235,0.03121,64.264,65.96,66.949,67.472,68.279,68.823,69.626,71.124,72.621,73.424,73.968,74.775,75.298,76.287,77.983
256,1,71.1687,0.0312,64.307,66.003,66.992,67.516,68.323,68.867,69.671,71.169,72.666,73.47,74.014,74.821,75.345,76.334,78.03
257,1,71.2138,0.0312,64.348,66.045,67.035,67.559,68.366,68.911,69.715,71.214,72.712,73.517,74.061,74.868,75.393,76.383,78.08
258,1,71.2589,0.0312,64.388,66.087,67.077,67.602,68.41,68.955,69.759,71.259,72.758,73.563,74.108,74.916,75.44,76.431,78.129
259,1,71.3039,0.0312,64.429,66.129,67.12,67.645,68.453,68.998,69.803,71.304,72.804,73.61,74.155,74.963,75.488,76.479,78.179
260,1,71.3488,0.03119,64.472,66.172,67.163,67.688,68.497,69.042,69.848,71.349,72.85,73.655,74.201,75.009,75.534,76.526,78.226
261,1,71.3937,0.03119,64.512,66.213,67.206,67.731,68.54,69.086,69.892,71.394,72.896,73.702,74.247,75.056,75.582,76.574,78.275
262,1,71.4385,0.03119,64.553,66.255,67.248,67.773,68.583,69.129,69.936,71.439,72.941,73.748,74.294,75.104,75.629,76.622,78.324
263,1,71.4832,0.03119,64.593,66.296,67.29,67.816,68.626,69.172,69.979,71.483,72.987,73.794,74.34,75.151,75.677,76.67,78.373
264,1,71.5279,0.03119,64.634,66.338,67.332,67.858,68.669,69.216,70.023,71.528,73.033,73.84,74.387,75.197,75.724,76.718,78.422
265,1,71.5725,0.03118,64.676,66.381,67.375,67.902,68.713,69.26,70.067,71.573,73.078,73.885,74.432,75.243,75.77,76.764,78.469
266,1,71.6171,0.03118,64.717,66.422,67.417,67.944,68.755,69.303,70.111,71.617,73.123,73.931,74.479,75.29,75.817,76.812,78.518
267,1,71.6616,0.03118,64.757,66.464,67.459,67.986,68.798,69.346,70.155,71.662,73.169,73.977,74.525,75.337,75.864,76.86,78.566
268,1,71.706,0.03118,64.797,66.505,67.501,68.028,68.841,69.389,70.198,71.706,73.214,74.023,74.571,75.384,75.911,76.907,78.615
269,1,71.7504,0.03118,64.837,66.546,67.543,68.071,68.883,69.432,70.241,71.75,73.259,74.069,74.617,75.43,75.958,76.955,78.664
270,1,71.7947,0.03118,64.877,66.587,67.584,68.113,68.926,69.475,70.285,71.795,73.305,74.115,74.664,75.477,76.005,77.002,78.712
271,1,71.839,0.03118,64.917,66.628,67.626,68.155,68.968,69.517,70.328,71.839,73.35,74.161,74.71,75.523,76.052,77.05,78.761
272,1,71.8832,0.03118,64.957,66.669,67.668,68.197,69.011,69.56,70.371,71.883,73.395,74.206,74.756,75.57,76.099,77.097,78.809
273,1,71.9273,0.03117,64.999,66.712,67.711,68.24,69.054,69.604,70.415,71.927,73.439,74.251,74.801,75.615,76.144,77.143,78.856
274,1,71.9714,0.03117,65.039,66.753,67.752,68.281,69.096,69.646,70.458,71.971,73.485,74.296,74.846,75.661,76.191,77.19,78.904
275,1,72.0154,0.03117,65.079,66.793,67.794,68.323,69.139,69.689,70.501,72.015,73.529,74.342,74.892,75.708,76.237,77.237,78.952
276,1,72.0594,0.03117,65.118,66.834,67.835,68.365,69.181,69.731,70.544,72.059,73.574,74.387,74.938,75.754,76.284,77.285,79
277,1,72.1033,0.03117,65.158,66.875,67.876,68.407,69.223,69.774,70.587,72.103,73.619,74.433,74.984,75.8,76.33,77.332,79.048
278,1,72.1472,0.03117,65.198,66.916,67.918,68.448,69.265,69.816,70.63,72.147,73.664,74.478,75.029,75.846,76.377,77.379,79.097
279,1,72.1909,0.03117,65.237,66.956,67.959,68.49,69.307,69.859,70.673,72.191,73.709,74.523,75.075,75.892,76.423,77.426,79.145
280,1,72.2347,0.03117,65.277,66.997,68,68.531,69.349,69.901,70.716,72.235,73.753,74.568,75.12,75.938,76.469,77.473,79.193
281,1,72.2783,0.03117,65.316,67.037,68.041,68.573,69.391,69.943,70.759,72.278,73.798,74.613,75.166,75.984,76.516,77.519,79.24
282,1,72.3219,0.03117,65.356,67.078,68.082,68.614,69.433,69.985,70.801,72.322,73.842,74.658,75.211,76.03,76.562,77.566,79.288
283,1,72.3655,0.03117,65.395,67.118,68.123,68.655,69.475,70.028,70.844,72.366,73.887,74.703,75.256,76.076,76.608,77.613,79.336
284,1,72.4089,0.03117,65.434,67.158,68.164,68.696,69.516,70.07,70.887,72.409,73.931,74.748,75.301,76.121,76.654,77.659,79.384
285,1,72.4523,0.03117,65.474,67.199,68.205,68.738,69.558,70.112,70.929,72.452,73.976,74.793,75.346,76.167,76.7,77.706,79.431
286,1,72.4957,0.03117,65.513,67.239,68.246,68.779,69.6,70.154,70.972,72.496,74.02,74.838,75.392,76.213,76.746,77.753,79.479
287,1,72.539,0.03117,65.552,67.279,68.286,68.82,69.641,70.196,71.014,72.539,74.064,74.882,75.437,76.258,76.792,77.799,79.526
288,1,72.5822,0.03117,65.591,67.319,68.327,68.861,69.683,70.237,71.056,72.582,74.108,74.927,75.482,76.303,76.837,77.845,79.574
289,1,72.6253,0.03117,65.63,67.359,68.368,68.902,69.724,70.279,71.098,72.625,74.152,74.972,75.526,76.349,76.883,77.892,79.621
290,1,72.6684,0.03117,65.669,67.399,68.408,68.943,69.766,70.321,71.141,72.668,74.196,75.016,75.571,76.394,76.929,77.938,79.668
291,1,72.7115,0.03117,65.708,67.439,68.449,68.984,69.807,70.363,71.183,72.712,74.24,75.06,75.616,76.439,76.974,77.984,79.715
292,1,72.7544,0.03117,65.747,67.479,68.489,69.024,69.848,70.404,71.225,72.754,74.284,75.105,75.661,76.485,77.02,78.03,79.762
293,1,72.7974,0.03117,65.785,67.519,68.53,69.065,69.889,70.446,71.267,72.797,74.328,75.149,75.705,76.53,77.065,78.076,79.809
294,1,72.8402,0.03117,65.824,67.558,68.57,69.106,69.931,70.487,71.309,72.84,74.372,75.193,75.75,76.575,77.11,78.122,79.856
295,1,72.883,0.03117,65.863,67.598,68.61,69.146,69.972,70.528,71.351,72.883,74.415,75.238,75.794,76.62,77.156,78.168,79.903
296,1,72.9257,0.03117,65.901,67.638,68.65,69.187,70.013,70.57,71.393,72.926,74.459,75.282,75.839,76.665,77.201,78.214,79.95
297,1,72.9684,0.03117,65.94,67.677,68.691,69.227,70.054,70.611,71.434,72.968,74.502,75.326,75.883,76.709,77.246,78.26,79.997
298,1,73.011,0.03117,65.978,67.717,68.731,69.268,70.095,70.652,71.476,73.011,74.546,75.37,75.927,76.754,77.291,78.305,80.044
299,1,73.0535,0.03118,66.015,67.755,68.769,69.307,70.134,70.693,71.517,73.054,74.59,75.414,75.973,76.8,77.338,78.352,80.092
300,1,73.096,0.03118,66.053,67.794,68.809,69.347,70.175,70.734,71.559,73.096,74.633,75.458,76.017,76.845,77.383,78.398,80.139
301,1,73.1384,0.03118,66.091,67.833,68.849,69.387,70.216,70.775,71.6,73.138,74.677,75.502,76.061,76.889,77.427,78.444,80.186
302,1,73.1808,0.03118,66.13,67.873,68.889,69.428,70.257,70.816,71.642,73.181,74.72,75.546,76.105,76.934,77.472,78.489,80.232
303,1,73.2231,0.03118,66.168,67.912,68.929,69.468,70.297,70.857,71.683,73.223,74.763,75.589,76.149,76.978,77.517,78.534,80.278
304,1,73.2653,0.03118,66.206,67.951,68.969,69.508,70.338,70.898,71.724,73.265,74.806,75.633,76.193,77.023,77.562,78.58,80.325
305,1,73.3075,0.03118,66.244,67.99,69.009,69.548,70.378,70.938,71.766,73.308,74.849,75.677,76.237,77.067,77.606,78.625,80.371
306,1,73.3497,0.03118,66.282,68.029,69.048,69.588,70.419,70.979,71.807,73.35,74.892,75.72,76.281,77.112,77.651,78.67,80.417
307,1,73.3917,0.03119,66.318,68.066,69.086,69.626,70.458,71.019,71.848,73.392,74.936,75.764,76.325,77.157,77.697,78.717,80.466
308,1,73.4337,0.03119,66.356,68.105,69.126,69.666,70.498,71.06,71.889,73.434,74.979,75.808,76.369,77.201,77.741,78.762,80.512
309,1,73.4757,0.03119,66.394,68.144,69.165,69.706,70.539,71.1,71.93,73.476,75.021,75.851,76.413,77.245,77.786,78.807,80.558
310,1,73.5176,0.03119,66.432,68.183,69.205,69.746,70.579,71.141,71.971,73.518,75.064,75.894,76.456,77.289,77.83,78.852,80.604
311,1,73.5594,0.03119,66.469,68.222,69.244,69.786,70.619,71.181,72.012,73.559,75.107,75.937,76.5,77.333,77.875,78.897,80.649
312,1,73.6012,0.03119,66.507,68.261,69.284,69.825,70.659,71.222,72.053,73.601,75.15,75.98,76.543,77.377,77.919,78.942,80.695
313,1,73.6429,0.0312,66.543,68.298,69.321,69.864,70.698,71.262,72.093,73.643,75.193,76.024,76.587,77.422,77.964,78.988,80.743
314,1,73.6845,0.0312,66.58,68.336,69.361,69.903,70.738,71.302,72.134,73.685,75.235,76.067,76.631,77.466,78.008,79.033,80.789
315,1,73.7261,0.0312,66.618,68.375,69.4,69.943,70.778,71.342,72.175,73.726,75.278,76.11,76.674,77.51,78.052,79.077,80.834
316,1,73.7677,0.0312,66.655,68.413,69.439,69.982,70.818,71.382,72.215,73.768,75.32,76.153,76.717,77.553,78.096,79.122,80.88
317,1,73.8091,0.0312,66.693,68.452,69.478,70.021,70.858,71.422,72.256,73.809,75.362,76.196,76.76,77.597,78.14,79.166,80.925
318,1,73.8506,0.03121,66.728,68.489,69.516,70.059,70.897,71.462,72.296,73.851,75.405,76.239,76.804,77.642,78.186,79.213,80.973
319,1,73.8919,0.03121,66.765,68.527,69.554,70.099,70.936,71.502,72.336,73.892,75.447,76.282,76.847,77.685,78.229,79.257,81.018
320,1,73.9333,0.03121,66.803,68.565,69.593,70.138,70.976,71.542,72.377,73.933,75.49,76.325,76.89,77.729,78.273,79.301,81.064
321,1,73.9745,0.03121,66.84,68.604,69.632,70.177,71.016,71.582,72.417,73.975,75.532,76.367,76.933,77.772,78.317,79.345,81.109
322,1,74.0157,0.03122,66.875,68.64,69.67,70.215,71.054,71.621,72.457,74.016,75.574,76.411,76.977,77.817,78.362,79.391,81.157
323,1,74.0569,0.03122,66.912,68.678,69.708,70.254,71.094,71.661,72.497,74.057,75.616,76.453,77.02,77.86,78.405,79.436,81.202
324,1,74.0979,0.03122,66.949,68.716,69.747,70.293,71.133,71.7,72.538,74.098,75.658,76.496,77.063,77.903,78.449,79.48,81.247
325,1,74.139,0.03122,66.986,68.754,69.786,70.332,71.173,71.74,72.578,74.139,75.7,76.538,77.105,77.946,78.492,79.524,81.292
326,1,74.18,0.03123,67.021,68.791,69.823,70.369,71.211,71.779,72.617,74.18,75.743,76.581,77.149,77.991,78.537,79.569,81.339
327,1,74.2209,0.03123,67.058,68.829,69.861,70.408,71.25,71.819,72.657,74.221,75.784,76.623,77.191,78.034,78.58,79.613,81.384
328,1,74.2618,0.03123,67.095,68.867,69.9,70.447,71.29,71.858,72.698,74.262,75.826,76.665,77.234,78.077,78.624,79.657,81.429
329,1,74.3026,0.03124,67.13,68.903,69.937,70.485,71.328,71.897,72.737,74.303,75.868,76.708,77.277,78.121,78.668,79.703,81.476
330,1,74.3433,0.03124,67.166,68.94,69.975,70.523,71.367,71.936,72.777,74.343,75.91,76.75,77.32,78.163,78.711,79.746,81.52
331,1,74.3841,0.03124,67.203,68.978,70.014,70.562,71.406,71.976,72.817,74.384,75.951,76.793,77.362,78.206,78.755,79.79,81.565
332,1,74.4247,0.03124,67.24,69.016,70.052,70.6,71.445,72.015,72.856,74.425,75.993,76.834,77.404,78.249,78.798,79.834,81.61
333,1,74.4653,0.03125,67.274,69.052,70.089,70.638,71.483,72.053,72.896,74.465,76.035,76.877,77.448,78.293,78.842,79.879,81.656
334,1,74.5059,0.03125,67.311,69.089,70.127,70.676,71.522,72.093,72.935,74.506,76.076,76.919,77.49,78.336,78.885,79.922,81.701
335,1,74.5464,0.03125,67.347,69.127,70.165,70.715,71.561,72.132,72.975,74.546,76.118,76.961,77.532,78.378,78.928,79.966,81.745
336,1,74.5868,0.03126,67.382,69.163,70.202,70.752,71.599,72.17,73.014,74.587,76.159,77.003,77.575,78.422,78.972,80.011,81.792
337,1,74.6272,0.03126,67.418,69.2,70.24,70.79,71.638,72.209,73.054,74.627,76.201,77.045,77.617,78.464,79.015,80.054,81.836
338,1,74.6676,0.03126,67.455,69.238,70.278,70.828,71.676,72.248,73.093,74.668,76.242,77.087,77.659,78.507,79.058,80.098,81.881
339,1,74.7079,0.03127,67.489,69.273,70.314,70.865,71.714,72.287,73.132,74.708,76.284,77.129,77.702,78.55,79.102,80.143,81.927
340,1,74.7481,0.03127,67.525,69.311,70.352,70.903,71.753,72.326,73.172,74.748,76.325,77.171,77.744,78.593,79.144,80.186,81.971
341,1,74.7883,0.03127,67.561,69.348,70.39,70.942,71.791,72.364,73.211,74.788,76.366,77.212,77.785,78.635,79.187,80.229,82.015
342,1,74.8285,0.03128,67.595,69.383,70.426,70.978,71.829,72.403,73.25,74.829,76.407,77.254,77.828,78.679,79.231,80.274,82.062
343,1,74.8686,0.03128,67.632,69.421,70.464,71.017,71.867,72.441,73.289,74.869,76.448,77.296,77.87,78.721,79.273,80.317,82.106
344,1,74.9086,0.03128,67.668,69.458,70.502,71.054,71.906,72.48,73.328,74.909,76.489,77.337,77.911,78.763,79.316,80.36,82.149
345,1,74.9486,0.03129,67.702,69.493,70.538,71.091,71.943,72.518,73.367,74.949,76.53,77.379,77.954,78.806,79.359,80.404,82.196
346,1,74.9886,0.03129,67.738,69.53,70.576,71.129,71.982,72.557,73.406,74.989,76.571,77.42,77.996,78.848,79.402,80.447,82.24
347,1,75.0285,0.0313,67.771,69.565,70.612,71.166,72.019,72.595,73.445,75.029,76.612,77.462,78.038,78.891,79.445,80.492,82.286
348,1,75.0683,0.0313,67.807,69.602,70.649,71.203,72.057,72.633,73.483,75.068,76.653,77.504,78.079,78.933,79.487,80.534,82.329
349,1,75.1081,0.0313,67.843,69.639,70.687,71.241,72.095,72.672,73.522,75.108,76.694,77.545,78.121,78.975,79.53,80.577,82.373
350,1,75.1479,0.03131,67.877,69.674,70.723,71.278,72.133,72.709,73.561,75.148,76.735,77.587,78.163,79.018,79.573,80.622,82.419
351,1,75.1876,0.03131,67.913,69.711,70.76,71.315,72.171,72.748,73.6,75.188,76.775,77.627,78.205,79.06,79.615,80.664,82.462
352,1,75.2273,0.03132,67.946,69.746,70.796,71.352,72.208,72.785,73.638,75.227,76.816,77.669,78.247,79.103,79.659,80.708,82.508
353,1,75.2669,0.03132,67.982,69.783,70.833,71.389,72.246,72.824,73.677,75.267,76.857,77.71,78.288,79.144,79.701,80.751,82.552
354,1,75.3065,0.03132,68.018,69.82,70.87,71.427,72.284,72.862,73.716,75.307,76.897,77.751,78.329,79.186,79.743,80.793,82.595
355,1,75.346,0.03133,68.051,69.854,70.906,71.463,72.321,72.899,73.754,75.346,76.938,77.793,78.371,79.229,79.786,80.838,82.641
356,1,75.3855,0.03133,68.087,69.891,70.943,71.501,72.359,72.938,73.792,75.386,76.979,77.833,78.412,79.27,79.828,80.88,82.684
357,1,75.425,0.03134,68.12,69.926,70.979,71.537,72.396,72.975,73.831,75.425,77.019,77.875,78.454,79.313,79.871,80.924,82.73
358,1,75.4644,0.03134,68.156,69.962,71.016,71.574,72.433,73.013,73.869,75.464,77.06,77.916,78.495,79.355,79.913,80.966,82.773
359,1,75.5037,0.03135,68.189,69.997,71.052,71.61,72.47,73.05,73.907,75.504,77.1,77.957,78.537,79.397,79.956,81.01,82.818
360,1,75.5431,0.03135,68.225,70.034,71.089,71.648,72.508,73.089,73.946,75.543,77.14,77.998,78.578,79.439,79.997,81.053,82.862
